date,hydro_reservoir_storage_mwh
2021-05-02 22:00:00+00:00,1047965.0
2021-05-09 22:00:00+00:00,1231647.0
2021-05-16 22:00:00+00:00,1413451.0
2021-05-23 22:00:00+00:00,1509465.0
2021-05-30 22:00:00+00:00,1628356.0
2021-06-06 22:00:00+00:00,1803076.0
2021-06-13 22:00:00+00:00,2002076.0
2021-06-20 22:00:00+00:00,2183321.0
2021-06-27 22:00:00+00:00,2310252.0
2021-07-04 22:00:00+00:00,2349488.0
2021-07-11 22:00:00+00:00,2463983.0
2021-07-18 22:00:00+00:00,2538196.0
2021-07-25 22:00:00+00:00,2549423.0
2021-08-01 22:00:00+00:00,2607829.0
2021-08-08 22:00:00+00:00,2658935.0
2021-08-15 22:00:00+00:00,2655591.0
2021-08-22 22:00:00+00:00,2612909.0
2021-08-29 22:00:00+00:00,2537592.0
2021-09-05 22:00:00+00:00,2471418.0
2021-09-12 22:00:00+00:00,2394175.0
2021-09-19 22:00:00+00:00,2361161.0
2021-09-26 22:00:00+00:00,2330764.0
2021-10-03 22:00:00+00:00,2373290.0
2021-10-10 22:00:00+00:00,2385992.0
2021-10-17 22:00:00+00:00,2356588.0
2021-10-24 22:00:00+00:00,2291919.0
2021-10-31 23:00:00+00:00,2349925.0
2021-11-07 23:00:00+00:00,2344289.0
2021-11-14 23:00:00+00:00,2216776.0
2021-11-21 23:00:00+00:00,2119853.0
2021-11-28 23:00:00+00:00,2024972.0
2021-12-05 23:00:00+00:00,2059628.0
2021-12-12 23:00:00+00:00,2010670.0
2021-12-19 23:00:00+00:00,1928190.0
2021-12-26 23:00:00+00:00,2029801.0
2022-01-02 23:00:00+00:00,2152112.0
2022-01-09 23:00:00+00:00,2137089.0
2022-01-16 23:00:00+00:00,1998118.0
2022-01-23 23:00:00+00:00,1817029.0
2022-01-30 23:00:00+00:00,1747271.0
2022-02-06 23:00:00+00:00,1729375.0
2022-02-13 23:00:00+00:00,1697421.0
2022-02-20 23:00:00+00:00,1739794.0
2022-02-27 23:00:00+00:00,1604668.0
2022-03-06 23:00:00+00:00,1420843.0
2022-03-13 23:00:00+00:00,1375108.0
2022-03-20 23:00:00+00:00,1369050.0
2022-03-27 22:00:00+00:00,1334846.0
2022-04-03 22:00:00+00:00,1197120.0
2022-04-10 22:00:00+00:00,1229508.0
2022-04-17 22:00:00+00:00,1338623.0
2022-04-24 22:00:00+00:00,1380258.0
2022-05-01 22:00:00+00:00,1418563.0
2022-05-08 22:00:00+00:00,1511294.0
2022-05-22 22:00:00+00:00,1954315.0
2022-05-29 22:00:00+00:00,2156969.0
2022-06-05 22:00:00+00:00,2345706.0
2022-06-12 22:00:00+00:00,2411291.0
2022-06-19 22:00:00+00:00,2434351.0
2022-06-26 22:00:00+00:00,2482855.0
2022-07-03 22:00:00+00:00,2469618.0
2022-07-10 22:00:00+00:00,2462110.0
2022-07-17 22:00:00+00:00,2382772.0
2022-07-24 22:00:00+00:00,2312574.0
2022-07-31 22:00:00+00:00,2274044.0
2022-08-07 22:00:00+00:00,2280964.0
2022-08-14 22:00:00+00:00,2249940.0
2022-08-21 22:00:00+00:00,2250959.0
2022-08-28 22:00:00+00:00,2244154.0
2022-09-04 22:00:00+00:00,2240533.0
2022-09-11 22:00:00+00:00,2252727.0
2022-09-18 22:00:00+00:00,2254828.0
2022-09-25 22:00:00+00:00,2253974.0
2022-10-02 22:00:00+00:00,2313405.0
2022-10-09 22:00:00+00:00,2320864.0
2022-10-16 22:00:00+00:00,2315468.0
2022-10-23 22:00:00+00:00,2419163.0
2022-10-30 23:00:00+00:00,2455704.0
2022-11-06 23:00:00+00:00,2495545.0
2022-11-13 23:00:00+00:00,2499746.0
2022-11-20 23:00:00+00:00,2518920.0
2022-11-27 23:00:00+00:00,2462887.0
2022-12-04 23:00:00+00:00,2374305.0
2022-12-11 23:00:00+00:00,2190805.0
2022-12-18 23:00:00+00:00,2142607.0
2022-12-25 23:00:00+00:00,2284112.0
2023-01-01 23:00:00+00:00,2327857.0
2023-01-08 23:00:00+00:00,2347129.0
