date,hydro_reservoir_storage_mwh
2023-11-12 23:00:00+00:00,3571995.0
2023-11-19 23:00:00+00:00,3511090.0
2023-11-26 23:00:00+00:00,3539528.0
2023-12-03 23:00:00+00:00,3484863.0
2023-12-10 23:00:00+00:00,3424733.0
2023-12-17 23:00:00+00:00,3343648.0
2023-12-24 23:00:00+00:00,3280575.0
2024-01-07 23:00:00+00:00,3053817.0
2024-01-14 23:00:00+00:00,2926584.0
2024-01-21 23:00:00+00:00,2778409.0
2024-01-28 23:00:00+00:00,2619505.0
