date,hydro_reservoir_storage_mwh
2021-04-25 22:00:00+00:00,478867.0
2021-05-02 22:00:00+00:00,443516.0
2021-05-09 22:00:00+00:00,593045.0
2021-05-16 22:00:00+00:00,684748.0
2021-05-23 22:00:00+00:00,757966.0
2021-05-30 22:00:00+00:00,904712.0
2021-06-06 22:00:00+00:00,1237715.0
2021-06-13 22:00:00+00:00,1715395.0
2021-06-20 22:00:00+00:00,2388357.0
2021-06-27 22:00:00+00:00,2804201.0
2021-07-04 22:00:00+00:00,3243904.0
2021-07-11 22:00:00+00:00,3787791.0
2021-07-18 22:00:00+00:00,4198465.0
2021-07-25 22:00:00+00:00,4592451.0
2021-08-01 22:00:00+00:00,4976547.0
2021-08-08 22:00:00+00:00,5242877.0
2021-08-15 22:00:00+00:00,5489349.0
2021-08-22 22:00:00+00:00,5594111.0
2021-08-29 22:00:00+00:00,5571350.0
2021-09-05 22:00:00+00:00,5510722.0
2021-09-12 22:00:00+00:00,5445659.0
2021-09-19 22:00:00+00:00,5627901.0
2021-09-26 22:00:00+00:00,5229570.0
2021-10-03 22:00:00+00:00,5443917.0
2021-10-10 22:00:00+00:00,5485815.0
2021-10-17 22:00:00+00:00,5430645.0
2021-10-24 22:00:00+00:00,5227796.0
2021-10-31 23:00:00+00:00,5157065.0
2021-11-07 23:00:00+00:00,4365997.0
2021-11-14 23:00:00+00:00,4087302.0
2021-11-21 23:00:00+00:00,3873102.0
2021-11-28 23:00:00+00:00,3648552.0
2021-12-05 23:00:00+00:00,3851389.0
2021-12-12 23:00:00+00:00,3607640.0
2021-12-19 23:00:00+00:00,3393697.0
2021-12-26 23:00:00+00:00,3411811.0
2022-01-02 23:00:00+00:00,3413189.0
2022-01-09 23:00:00+00:00,3284192.0
2022-01-16 23:00:00+00:00,3013615.0
2022-01-23 23:00:00+00:00,2740467.0
2022-01-30 23:00:00+00:00,2497420.0
2022-02-06 23:00:00+00:00,2335488.0
2022-02-13 23:00:00+00:00,2197142.0
2022-02-20 23:00:00+00:00,2152216.0
2022-02-27 23:00:00+00:00,1956045.0
2022-03-06 23:00:00+00:00,1800974.0
2022-03-13 23:00:00+00:00,1677582.0
2022-03-20 23:00:00+00:00,1594340.0
2022-03-27 22:00:00+00:00,1468006.0
2022-04-03 22:00:00+00:00,1319018.0
2022-04-10 22:00:00+00:00,1303804.0
2022-04-17 22:00:00+00:00,1321091.0
2022-04-24 22:00:00+00:00,1285711.0
2022-05-01 22:00:00+00:00,1291841.0
2022-05-08 22:00:00+00:00,1326731.0
2022-05-15 22:00:00+00:00,1627931.0
2022-05-22 22:00:00+00:00,2122847.0
2022-05-29 22:00:00+00:00,2397997.0
2022-06-05 22:00:00+00:00,2742167.0
2022-06-12 22:00:00+00:00,2900550.0
2022-06-19 22:00:00+00:00,3029483.0
2022-06-26 22:00:00+00:00,3341824.0
2022-07-03 22:00:00+00:00,3744322.0
2022-07-10 22:00:00+00:00,4008433.0
2022-07-17 22:00:00+00:00,3552568.0
2022-07-24 22:00:00+00:00,4438693.0
2022-07-31 22:00:00+00:00,4630849.0
2022-08-07 22:00:00+00:00,5076859.0
2022-08-14 22:00:00+00:00,5242221.0
2022-08-21 22:00:00+00:00,5487779.0
2022-08-28 22:00:00+00:00,5571238.0
2022-09-04 22:00:00+00:00,5676547.0
2022-09-11 22:00:00+00:00,5730300.0
