date,hydro_reservoir_storage_mwh
2021-05-09 22:00:00+00:00,354573.0
2021-05-16 22:00:00+00:00,379549.0
2021-05-23 22:00:00+00:00,411966.0
2021-05-30 22:00:00+00:00,433519.0
2021-06-06 22:00:00+00:00,548224.0
2021-06-13 22:00:00+00:00,738921.0
2021-06-20 22:00:00+00:00,960466.0
2021-06-27 22:00:00+00:00,1091048.0
2021-07-04 22:00:00+00:00,1200078.0
2021-07-11 22:00:00+00:00,1362001.0
2021-07-18 22:00:00+00:00,1527934.0
2021-07-25 22:00:00+00:00,1618035.0
2021-08-01 22:00:00+00:00,1745758.0
2021-08-08 22:00:00+00:00,1809100.0
2021-08-15 22:00:00+00:00,1813131.0
2021-08-22 22:00:00+00:00,1808115.0
2021-08-29 22:00:00+00:00,1781623.0
2021-09-05 22:00:00+00:00,1748458.0
2021-09-12 22:00:00+00:00,1725763.0
2021-09-19 22:00:00+00:00,1770991.0
2021-09-26 22:00:00+00:00,1765433.0
2021-10-03 22:00:00+00:00,1782655.0
2021-10-10 22:00:00+00:00,1765350.0
2021-10-17 22:00:00+00:00,1729692.0
2021-10-24 22:00:00+00:00,1716410.0
2021-10-31 23:00:00+00:00,1717056.0
2021-11-07 23:00:00+00:00,1659182.0
2021-11-14 23:00:00+00:00,1557858.0
2021-11-21 23:00:00+00:00,1475039.0
2021-11-28 23:00:00+00:00,1441692.0
2021-12-05 23:00:00+00:00,1402617.0
2021-12-12 23:00:00+00:00,1323892.0
2021-12-19 23:00:00+00:00,1274576.0
2021-12-26 23:00:00+00:00,1297334.0
2022-01-02 23:00:00+00:00,1311570.0
2022-01-09 23:00:00+00:00,1260206.0
2022-01-16 23:00:00+00:00,1174620.0
2022-01-23 23:00:00+00:00,1037006.0
2022-01-30 23:00:00+00:00,962906.0
2022-02-06 23:00:00+00:00,933635.0
2022-02-13 23:00:00+00:00,879665.0
2022-02-20 23:00:00+00:00,885628.0
2022-02-27 23:00:00+00:00,807447.0
2022-03-06 23:00:00+00:00,693482.0
2022-03-13 23:00:00+00:00,639839.0
2022-03-20 23:00:00+00:00,609961.0
2022-03-27 22:00:00+00:00,564987.0
2022-04-03 22:00:00+00:00,542635.0
2022-04-10 22:00:00+00:00,514814.0
2022-04-17 22:00:00+00:00,473013.0
2022-04-24 22:00:00+00:00,403187.0
2022-05-01 22:00:00+00:00,376285.0
2022-05-08 22:00:00+00:00,404104.0
2022-05-15 22:00:00+00:00,521892.0
2022-05-22 22:00:00+00:00,741362.0
2022-05-29 22:00:00+00:00,849573.0
2022-06-05 22:00:00+00:00,1039793.0
2022-06-12 22:00:00+00:00,1125611.0
2022-06-19 22:00:00+00:00,1160127.0
2022-06-26 22:00:00+00:00,1272332.0
2022-07-03 22:00:00+00:00,1403125.0
2022-07-10 22:00:00+00:00,1472437.0
2022-07-17 22:00:00+00:00,1506209.0
2022-07-24 22:00:00+00:00,1583697.0
2022-07-31 22:00:00+00:00,1715317.0
2022-08-07 22:00:00+00:00,1796278.0
2022-08-14 22:00:00+00:00,1765103.0
2022-08-21 22:00:00+00:00,1807960.0
2022-08-28 22:00:00+00:00,1873203.0
2022-09-04 22:00:00+00:00,1943380.0
2022-09-11 22:00:00+00:00,1947791.0
2022-09-18 22:00:00+00:00,1979697.0
2022-09-25 22:00:00+00:00,1936840.0
2022-10-02 22:00:00+00:00,1986419.0
2022-10-09 22:00:00+00:00,1966711.0
2022-10-16 22:00:00+00:00,1963640.0
2022-10-23 22:00:00+00:00,2001005.0
2022-10-30 23:00:00+00:00,1947915.0
2022-11-06 23:00:00+00:00,1919050.0
2022-11-13 23:00:00+00:00,1880574.0
2022-11-20 23:00:00+00:00,1874133.0
2022-11-27 23:00:00+00:00,1828143.0
2022-12-04 23:00:00+00:00,1756788.0
2022-12-11 23:00:00+00:00,1677478.0
2022-12-18 23:00:00+00:00,1636954.0
2022-12-25 23:00:00+00:00,1678718.0
2023-01-01 23:00:00+00:00,1655961.0
2023-01-08 23:00:00+00:00,1597119.0
2023-01-15 23:00:00+00:00,1540674.0
2023-01-22 23:00:00+00:00,1375097.0
2023-01-29 23:00:00+00:00,1269456.0
2023-02-05 23:00:00+00:00,1184410.0
2023-02-12 23:00:00+00:00,1074334.0
2023-02-19 23:00:00+00:00,1040288.0
2023-02-26 23:00:00+00:00,945965.0
2023-03-05 23:00:00+00:00,818682.0
2023-03-12 23:00:00+00:00,779143.0
2023-03-19 23:00:00+00:00,696653.0
2023-03-26 22:00:00+00:00,641040.0
2023-04-02 22:00:00+00:00,592454.0
2023-04-09 22:00:00+00:00,528185.0
2023-04-16 22:00:00+00:00,468331.0
2023-04-23 22:00:00+00:00,450518.0
2023-04-30 22:00:00+00:00,462364.0
2023-05-07 22:00:00+00:00,470984.0
2023-05-14 22:00:00+00:00,486042.0
2023-05-21 22:00:00+00:00,566309.0
2023-05-28 22:00:00+00:00,687991.0
2023-06-04 22:00:00+00:00,780684.0
2023-06-11 22:00:00+00:00,876458.0
2023-06-18 22:00:00+00:00,980689.0
2023-06-25 22:00:00+00:00,1123011.0
2023-07-02 22:00:00+00:00,1236938.0
2023-07-09 22:00:00+00:00,1344774.0
2023-07-16 22:00:00+00:00,1498091.0
2023-07-23 22:00:00+00:00,1584708.0
2023-07-30 22:00:00+00:00,1693210.0
2023-08-06 22:00:00+00:00,1814757.0
2023-08-13 22:00:00+00:00,1849541.0
2023-08-20 22:00:00+00:00,1815293.0
2023-08-27 22:00:00+00:00,1929379.0
2023-09-03 22:00:00+00:00,1955406.0
2023-09-10 22:00:00+00:00,1901084.0
2023-09-17 22:00:00+00:00,1879200.0
2023-09-24 22:00:00+00:00,1876532.0
2023-10-01 22:00:00+00:00,1861453.0
2023-10-08 22:00:00+00:00,1799814.0
2023-10-15 22:00:00+00:00,1751338.0
2023-10-22 22:00:00+00:00,1761084.0
2023-10-29 23:00:00+00:00,1809407.0
2023-11-05 23:00:00+00:00,1819247.0
2023-11-12 23:00:00+00:00,1775345.0
2023-11-19 23:00:00+00:00,1766548.0
2023-11-26 23:00:00+00:00,1707104.0
2023-12-03 23:00:00+00:00,1590420.0
2023-12-10 23:00:00+00:00,1545639.0
2023-12-17 23:00:00+00:00,1507174.0
2023-12-24 23:00:00+00:00,1543144.0
2024-01-07 23:00:00+00:00,1423063.0
2024-01-14 23:00:00+00:00,1260750.0
2024-01-21 23:00:00+00:00,1157852.0
2024-01-28 23:00:00+00:00,1073592.0
